CustomerId,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,NumOfProducts,Credit_Card_Status,Engagement_Status,Product_Depth_Segment,Customer_Risk_Segment,Relationship_Strength_Index,Churn_Status
15575581,Germany,Female,30,3,131344.52,54776.64,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15654574,Germany,Male,36,5,131142.53,174918.46,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15704053,Spain,Male,62,3,131078.42,119348.76,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15761477,Germany,Male,24,4,130806.42,80241.14,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15622833,Germany,Female,29,10,130420.2,106276.55,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15733872,Germany,Female,33,10,130229.71,54019.93,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15636551,France,Female,29,3,130181.47,31811.44,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15589572,Spain,Female,61,4,129855.72,170214.82,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15679283,France,Female,33,4,129731.64,178123.86,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15762216,France,Female,41,4,129553.76,187599.8,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15675791,France,Male,36,4,129440.3,102638.35,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15699772,Germany,Female,40,3,129248.11,72876.43,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Churned
15677395,France,Female,39,9,129189.15,170998.83,2,No Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15682773,France,Female,38,3,128345.69,63218.85,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,70,Retained
15663888,Germany,Male,34,6,204017.4,109538.35,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15634141,Germany,Female,42,8,192390.52,823.36,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15785547,France,Male,28,8,191402.82,83238.4,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15567860,Spain,Female,44,7,189318.16,45026.23,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15606601,France,Female,22,6,186788.96,73286.8,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15599251,Germany,Male,32,7,184715.86,113781.99,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15686776,France,Female,32,6,184686.41,14956.44,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15763895,France,Male,32,7,178011.5,22375.14,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15719352,Spain,Male,39,6,170184.99,89593.26,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15662403,France,Female,32,6,169089.38,101057.95,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15690169,France,Male,31,7,161171.7,12599.94,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15594404,France,Female,49,8,160602.25,129273.94,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15665064,France,Male,36,8,158351.02,155304.53,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15669253,Spain,Male,39,7,157691.98,133600.89,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15633930,Spain,Female,56,6,157559.59,140991.23,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15713160,Spain,Male,25,7,157228.61,124382.9,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15660211,Germany,Male,35,7,156847.29,31824.29,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15629793,Spain,Male,28,8,156823.7,198251.52,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15641413,Germany,Female,49,7,155393.98,13308.2,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15813503,Spain,Male,37,8,154712.58,89099.18,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15597709,France,Female,39,6,154121.32,176614.86,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15673238,Germany,Female,59,8,154110.99,101240.08,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15647782,Germany,Male,36,8,152899.24,177130.33,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15619343,France,Male,56,7,152759.0,133167.11,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15788775,Germany,Male,40,8,152576.25,73073.68,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15685500,Germany,Male,26,7,152400.51,79414.0,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15742613,Germany,Female,42,8,152324.66,171733.22,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15810716,Germany,Male,42,8,151836.36,68695.38,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15587133,France,Male,42,7,151027.05,119377.36,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15628274,Germany,Male,35,8,149995.72,42143.55,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15735106,Spain,Male,28,6,149594.02,102325.19,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15607381,Germany,Female,31,7,148913.72,53817.23,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15810732,France,Female,36,8,148749.29,91830.75,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15771139,Germany,Male,34,8,147487.23,66680.77,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15613844,France,Female,28,7,146445.24,184317.74,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15747980,Spain,Male,38,6,146282.79,198516.2,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15792180,Germany,Male,22,7,144954.75,102246.0,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15658548,Germany,Female,36,6,144773.29,53217.3,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15807595,Germany,Male,51,7,144244.59,51113.14,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15720187,Germany,Female,30,7,143964.36,41879.99,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15801296,Germany,Female,37,7,143258.85,192721.98,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15649450,Germany,Male,24,6,143221.35,186035.72,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15622083,Germany,Male,30,6,143138.91,2955.46,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15629846,Germany,Female,47,8,143001.5,108977.5,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15683993,France,Female,37,8,142987.46,158840.99,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15722061,Germany,Female,41,8,142015.76,114323.66,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15662955,France,Male,27,8,141223.68,90591.15,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15704014,Germany,Male,37,7,140950.92,195333.98,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15759456,Spain,Male,34,7,140694.78,46266.63,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15734987,France,Female,43,7,140260.36,2748.72,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15659399,Germany,Male,50,7,139675.07,45591.23,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15581323,Germany,Female,28,7,139246.22,106799.49,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15730639,France,Male,23,7,139224.92,65057.71,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15788118,France,Male,33,7,138705.02,37136.15,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15711635,Germany,Female,42,6,138650.49,64746.07,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15728043,Germany,Female,37,7,138503.51,57215.85,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15705707,Spain,Female,29,8,138296.94,141075.51,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15566295,France,Female,33,6,138053.79,148779.41,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15775430,Germany,Male,31,7,138008.06,129912.74,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15747807,France,Female,43,6,137824.03,172557.77,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15664752,Germany,Male,39,8,136000.45,31708.53,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15734917,Germany,Male,21,8,133974.36,50294.09,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15812647,France,Male,34,8,133936.04,91359.79,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15733661,Spain,Female,27,8,133806.54,6251.3,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15582116,Germany,Female,45,7,132746.2,26628.88,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15602934,France,Female,33,6,131698.57,151623.91,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15661734,Germany,Male,42,8,131390.75,71178.09,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15654292,Germany,Male,33,8,130368.31,105642.43,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15685300,France,Male,35,6,128993.76,130483.56,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15763256,Germany,Female,64,8,128751.65,189398.18,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15695197,Germany,Female,25,7,128524.19,20682.46,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15673578,Germany,Female,40,7,128486.91,10109.47,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15663421,Spain,Male,28,6,128396.33,79919.97,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15763093,Germany,Female,35,7,128369.75,198256.15,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Retained
15649033,Germany,Female,55,7,127723.25,139469.11,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,75,Churned
15725665,France,Male,47,10,198546.1,191198.92,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Churned
15670943,Germany,Male,31,9,182275.23,190631.23,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15698510,Germany,Male,42,9,181627.14,172668.39,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15595537,Germany,Male,49,9,171787.84,187192.23,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15664150,Germany,Female,29,9,170214.23,49284.0,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15806134,Germany,Male,34,9,162691.16,94912.78,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15717225,France,Female,21,10,161525.96,9262.77,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15770091,Germany,Male,28,9,160858.13,27149.27,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15620341,Germany,Male,44,9,160838.13,196261.64,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15660101,France,Male,31,9,157120.86,141300.53,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15646817,France,Male,51,9,156773.78,40257.79,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15624850,France,Male,30,10,153972.89,62811.03,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15678129,Spain,Female,45,9,150840.03,155516.35,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15810457,Germany,Female,33,9,150412.14,170764.08,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15728224,Germany,Female,41,9,149155.53,42131.26,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Churned
15694039,Germany,Female,46,9,149003.76,176902.83,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15732704,Spain,Male,25,9,148042.97,52341.15,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15640491,France,Female,33,10,147493.7,100447.53,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15730353,Germany,Male,29,9,145294.08,147484.13,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15762169,Germany,Male,37,9,145018.64,90928.02,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Churned
15727391,Germany,Male,29,9,144553.5,143454.95,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15605791,Germany,Male,29,9,144287.6,32063.3,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15793723,Germany,Male,32,9,144272.07,176580.63,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15638047,Germany,Female,45,9,142765.24,34749.65,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15811314,Germany,Female,36,9,140355.56,136329.96,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15687688,Germany,Female,32,10,139875.2,15378.23,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15786153,Germany,Male,47,9,137774.11,151902.78,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15757829,Germany,Female,40,10,137389.77,170122.22,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15580935,Germany,Male,33,9,135962.4,121747.96,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15698522,Germany,Male,39,9,134599.33,183095.87,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15755225,Germany,Male,34,9,134464.58,178833.34,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15630244,France,Male,40,10,134320.23,150757.35,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15703482,Germany,Male,34,9,134260.36,147074.67,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15683930,Germany,Female,32,9,134096.53,53931.05,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Churned
15703820,France,Male,42,9,133701.07,101069.71,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Churned
15650889,Germany,Female,30,10,133537.1,155593.74,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15624703,Germany,Male,35,9,129847.75,197325.4,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15797194,France,Male,39,10,129674.89,80552.36,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
15593128,France,Female,56,10,129255.2,142492.04,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Churned
15592846,Germany,Male,35,10,128173.9,59093.39,2,Has Credit Card,Inactive Member,Optimal Product Depth,At-Risk Premium,80,Retained
